1708148538.784625  P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708150128.172651 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:24.26 test-cpu-determinism.rdtsc.exe
1708150129.209379 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:25.30 test-cpu-determinism.rdtsc.exe
1708150130.246205 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:26.34 test-cpu-determinism.rdtsc.exe
1708150131.283039 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:27.37 test-cpu-determinism.rdtsc.exe
1708150132.320175 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:28.41 test-cpu-determinism.rdtsc.exe
1708150133.357064 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:29.45 test-cpu-determinism.rdtsc.exe
1708150134.393828 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:30.48 test-cpu-determinism.rdtsc.exe
1708150135.430636 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:31.52 test-cpu-determinism.rdtsc.exe
1708150136.467683 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:32.56 test-cpu-determinism.rdtsc.exe
1708150137.504558 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:33.59 test-cpu-determinism.rdtsc.exe
1708150138.541309 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:34.63 test-cpu-determinism.rdtsc.exe
1708150139.578349 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:35.67 test-cpu-determinism.rdtsc.exe
1708150140.615291 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:36.70 test-cpu-determinism.rdtsc.exe
1708150141.652151 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:37.74 test-cpu-determinism.rdtsc.exe
1708150142.691452 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:38.77 test-cpu-determinism.rdtsc.exe
1708150143.729896 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:39.81 test-cpu-determinism.rdtsc.exe
1708150144.767025 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:40.84 test-cpu-determinism.rdtsc.exe
1708150145.803997 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:41.87 test-cpu-determinism.rdtsc.exe
1708150146.840501 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:42.90 test-cpu-determinism.rdtsc.exe
1708150147.877049 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:43.94 test-cpu-determinism.rdtsc.exe
1708150148.914170 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:44.97 test-cpu-determinism.rdtsc.exe
1708150149.951475 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:46.00 test-cpu-determinism.rdtsc.exe
1708150150.988871 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:47.04 test-cpu-determinism.rdtsc.exe
1708150152.026599 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:48.07 test-cpu-determinism.rdtsc.exe
1708150153.062577 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:49.11 test-cpu-determinism.rdtsc.exe
1708150154.100201 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:50.14 test-cpu-determinism.rdtsc.exe
1708150155.135950 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:51.17 test-cpu-determinism.rdtsc.exe
1708150156.173030 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:52.21 test-cpu-determinism.rdtsc.exe
1708150157.210212 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:53.25 test-cpu-determinism.rdtsc.exe
1708150158.247434 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   3:54.27 test-cpu-determinism.rdtsc.exe
1708150159.284342 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:55.30 test-cpu-determinism.rdtsc.exe
1708150160.322904 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:56.35 test-cpu-determinism.rdtsc.exe
1708150161.359697 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   3:57.37 test-cpu-determinism.rdtsc.exe
1708150162.397004  P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708150162.405168 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:58.41 test-cpu-determinism.rdtsc.exe
1708150163.435117 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   3:59.45 test-cpu-determinism.rdtsc.exe
1708150164.472381 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   4:00.47 test-cpu-determinism.rdtsc.exe
1708150165.509341 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:01.52 test-cpu-determinism.rdtsc.exe
1708150166.546772 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:02.55 test-cpu-determinism.rdtsc.exe
1708150167.583820 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:03.58 test-cpu-determinism.rdtsc.exe
1708150168.621363 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:04.62 test-cpu-determinism.rdtsc.exe
1708150169.658719 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:05.65 test-cpu-determinism.rdtsc.exe
1708150170.695642 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   4:06.67 test-cpu-determinism.rdtsc.exe
1708150171.733153 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:07.71 test-cpu-determinism.rdtsc.exe
1708150172.770181 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:08.75 test-cpu-determinism.rdtsc.exe
1708150173.807086 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:09.78 test-cpu-determinism.rdtsc.exe
1708150174.844044 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:10.81 test-cpu-determinism.rdtsc.exe
1708150175.880998 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:11.85 test-cpu-determinism.rdtsc.exe
1708150176.917743 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:12.87 test-cpu-determinism.rdtsc.exe
1708150177.955108 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:13.91 test-cpu-determinism.rdtsc.exe
1708150178.992220 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:14.95 test-cpu-determinism.rdtsc.exe
1708150180.029570 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:15.98 test-cpu-determinism.rdtsc.exe
1708150181.066656 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:17.02 test-cpu-determinism.rdtsc.exe
1708150182.103678 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:18.05 test-cpu-determinism.rdtsc.exe
1708150183.140867 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:19.09 test-cpu-determinism.rdtsc.exe
1708150184.177761 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:20.12 test-cpu-determinism.rdtsc.exe
1708150185.215052 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:21.16 test-cpu-determinism.rdtsc.exe
1708150186.252025 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   4:22.18 test-cpu-determinism.rdtsc.exe
1708150186.252037 16   1.0  313957 root      20   0       0      0      0 I   0.0   0:00.46 [kworker/16:2-mm_percpu_wq]
1708150187.289297 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:23.22 test-cpu-determinism.rdtsc.exe
1708150188.326524 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:24.25 test-cpu-determinism.rdtsc.exe
1708150189.363576 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:25.28 test-cpu-determinism.rdtsc.exe
1708150190.400908 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:26.32 test-cpu-determinism.rdtsc.exe
1708150191.437838 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:27.35 test-cpu-determinism.rdtsc.exe
1708150192.474576 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:28.38 test-cpu-determinism.rdtsc.exe
1708150193.511451 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:29.42 test-cpu-determinism.rdtsc.exe
1708150194.548329 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:30.46 test-cpu-determinism.rdtsc.exe
1708150195.585377 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:31.49 test-cpu-determinism.rdtsc.exe
1708150196.622450 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:32.52 test-cpu-determinism.rdtsc.exe
1708150197.659440 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:33.56 test-cpu-determinism.rdtsc.exe
1708150198.696192 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   4:34.58 test-cpu-determinism.rdtsc.exe
1708150199.733142 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:35.62 test-cpu-determinism.rdtsc.exe
1708150200.770030 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:36.66 test-cpu-determinism.rdtsc.exe
1708150201.807170 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   4:37.68 test-cpu-determinism.rdtsc.exe
1708150202.844161 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:38.72 test-cpu-determinism.rdtsc.exe
1708150203.880850 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:39.76 test-cpu-determinism.rdtsc.exe
1708150204.917989 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:40.79 test-cpu-determinism.rdtsc.exe
1708150205.955234 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:41.82 test-cpu-determinism.rdtsc.exe
1708150206.992111 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:42.86 test-cpu-determinism.rdtsc.exe
1708150208.028944 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:43.88 test-cpu-determinism.rdtsc.exe
1708150209.065947 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:44.92 test-cpu-determinism.rdtsc.exe
1708150210.103107 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:45.96 test-cpu-determinism.rdtsc.exe
1708150211.140161 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:46.98 test-cpu-determinism.rdtsc.exe
1708150212.177276  P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708150212.177288 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:48.02 test-cpu-determinism.rdtsc.exe
1708150213.214177 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:49.06 test-cpu-determinism.rdtsc.exe
1708150214.251788 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   4:50.08 test-cpu-determinism.rdtsc.exe
1708150215.288475 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:51.12 test-cpu-determinism.rdtsc.exe
1708150216.325390 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:52.16 test-cpu-determinism.rdtsc.exe
1708150217.362552 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:53.19 test-cpu-determinism.rdtsc.exe
1708150218.399788 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:54.23 test-cpu-determinism.rdtsc.exe
1708150219.436575 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:55.26 test-cpu-determinism.rdtsc.exe
1708150220.473511 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   4:56.29 test-cpu-determinism.rdtsc.exe
1708150221.512156 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:57.33 test-cpu-determinism.rdtsc.exe
1708150222.549305 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   4:58.37 test-cpu-determinism.rdtsc.exe
1708150223.586167 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   4:59.39 test-cpu-determinism.rdtsc.exe
1708150224.623099 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:00.42 test-cpu-determinism.rdtsc.exe
1708150225.660028 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:01.46 test-cpu-determinism.rdtsc.exe
1708150226.696683 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:02.49 test-cpu-determinism.rdtsc.exe
1708150227.737096 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:03.53 test-cpu-determinism.rdtsc.exe
1708150228.773943 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:04.56 test-cpu-determinism.rdtsc.exe
1708150229.810821 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:05.59 test-cpu-determinism.rdtsc.exe
1708150230.847638 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:06.62 test-cpu-determinism.rdtsc.exe
1708150231.884360 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:07.66 test-cpu-determinism.rdtsc.exe
1708150232.921479 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:08.69 test-cpu-determinism.rdtsc.exe
1708150233.958543 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:09.72 test-cpu-determinism.rdtsc.exe
1708150234.995406 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:10.76 test-cpu-determinism.rdtsc.exe
1708150236.032249 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   5:11.78 test-cpu-determinism.rdtsc.exe
1708150237.069373 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:12.82 test-cpu-determinism.rdtsc.exe
1708150238.107264 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:13.86 test-cpu-determinism.rdtsc.exe
1708150239.145428 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:14.89 test-cpu-determinism.rdtsc.exe
1708150240.182995 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:15.92 test-cpu-determinism.rdtsc.exe
1708150241.219902 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:16.96 test-cpu-determinism.rdtsc.exe
1708150242.256437 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   5:17.98 test-cpu-determinism.rdtsc.exe
1708150243.293872 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:19.02 test-cpu-determinism.rdtsc.exe
1708150244.331021 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:20.06 test-cpu-determinism.rdtsc.exe
1708150245.368038 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:21.09 test-cpu-determinism.rdtsc.exe
1708150246.405154 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:22.13 test-cpu-determinism.rdtsc.exe
1708150247.441951 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:23.16 test-cpu-determinism.rdtsc.exe
1708150248.478780 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:24.19 test-cpu-determinism.rdtsc.exe
1708150249.515887 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:25.23 test-cpu-determinism.rdtsc.exe
1708150250.553550 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:26.27 test-cpu-determinism.rdtsc.exe
1708150251.590845 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:27.29 test-cpu-determinism.rdtsc.exe
1708150252.627699 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:28.33 test-cpu-determinism.rdtsc.exe
1708150253.664842 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:29.36 test-cpu-determinism.rdtsc.exe
1708150254.701989 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:30.40 test-cpu-determinism.rdtsc.exe
1708150255.739256 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:31.43 test-cpu-determinism.rdtsc.exe
1708150256.776153 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:32.47 test-cpu-determinism.rdtsc.exe
1708150257.813348 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:33.50 test-cpu-determinism.rdtsc.exe
1708150258.850422 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:34.53 test-cpu-determinism.rdtsc.exe
1708150259.887316 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:35.57 test-cpu-determinism.rdtsc.exe
1708150260.924440 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:36.60 test-cpu-determinism.rdtsc.exe
1708150261.961450 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:37.64 test-cpu-determinism.rdtsc.exe
1708150262.998408  P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708150262.998421 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:38.67 test-cpu-determinism.rdtsc.exe
1708150264.035525 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   5:39.69 test-cpu-determinism.rdtsc.exe
1708150265.072532 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:40.73 test-cpu-determinism.rdtsc.exe
1708150266.109322 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:41.77 test-cpu-determinism.rdtsc.exe
1708150267.146192 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   5:42.79 test-cpu-determinism.rdtsc.exe
1708150268.183562 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:43.83 test-cpu-determinism.rdtsc.exe
1708150269.220670 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:44.87 test-cpu-determinism.rdtsc.exe
1708150270.257575 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:45.90 test-cpu-determinism.rdtsc.exe
1708150271.294290 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:46.93 test-cpu-determinism.rdtsc.exe
1708150272.330994 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:47.97 test-cpu-determinism.rdtsc.exe
1708150273.367695 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:49.00 test-cpu-determinism.rdtsc.exe
1708150274.405099 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:50.04 test-cpu-determinism.rdtsc.exe
1708150275.442063 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:51.08 test-cpu-determinism.rdtsc.exe
1708150276.479509 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:52.10 test-cpu-determinism.rdtsc.exe
1708150277.517004 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:53.14 test-cpu-determinism.rdtsc.exe
1708150278.553767 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:54.17 test-cpu-determinism.rdtsc.exe
1708150279.591110 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:55.20 test-cpu-determinism.rdtsc.exe
1708150280.628073 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:56.24 test-cpu-determinism.rdtsc.exe
1708150281.665760 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   5:57.28 test-cpu-determinism.rdtsc.exe
1708150282.702689 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:58.31 test-cpu-determinism.rdtsc.exe
1708150283.739645 16  99.0  371081 root       0 -20    8380   2048   2048 R   0.0   5:59.33 test-cpu-determinism.rdtsc.exe
1708150284.776843 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   6:00.38 test-cpu-determinism.rdtsc.exe
1708150285.814319 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   6:01.42 test-cpu-determinism.rdtsc.exe
1708150286.851556 16  98.1  371081 root       0 -20    8380   2048   2048 R   0.0   6:02.44 test-cpu-determinism.rdtsc.exe
1708150287.888550 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   6:03.48 test-cpu-determinism.rdtsc.exe
1708150288.925979 16  99.9  371081 root       0 -20    8380   2048   2048 R   0.0   6:04.52 test-cpu-determinism.rdtsc.exe
1708150289.963284 16  84.6  372808 root       0 -20    8376   2048   2048 R   0.0   0:00.88 test-cpu-determinism.woclo.exe
1708150289.963322 16   1.0  372803 root      20   0   14348   5632   4864 S   0.0   0:00.01 sudo --preserve-env time schedtool -a 16 -n -20 -e stdbuf --output=L test-cpu-determinism.woclo.exe
1708150290.999956 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:01.91 test-cpu-determinism.woclo.exe
1708150292.037010 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:02.95 test-cpu-determinism.woclo.exe
1708150293.074355 16  99.0  372808 root       0 -20    8376   2048   2048 R   0.0   0:03.98 test-cpu-determinism.woclo.exe
1708150294.111323 16  99.0  372808 root       0 -20    8376   2048   2048 R   0.0   0:05.01 test-cpu-determinism.woclo.exe
1708150295.148223 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:06.05 test-cpu-determinism.woclo.exe
1708150296.185702 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:07.09 test-cpu-determinism.woclo.exe
1708150297.222574 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:08.13 test-cpu-determinism.woclo.exe
1708150298.259123 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:09.16 test-cpu-determinism.woclo.exe
1708150299.296628 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:10.20 test-cpu-determinism.woclo.exe
1708150300.333618 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:11.24 test-cpu-determinism.woclo.exe
1708150301.370536 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:12.28 test-cpu-determinism.woclo.exe
1708150302.407639 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:13.32 test-cpu-determinism.woclo.exe
1708150303.445322 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:14.36 test-cpu-determinism.woclo.exe
1708150304.482923 16  99.0  372808 root       0 -20    8376   2048   2048 R   0.0   0:15.39 test-cpu-determinism.woclo.exe
1708150305.520292 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:16.42 test-cpu-determinism.woclo.exe
1708150306.557063 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:17.46 test-cpu-determinism.woclo.exe
1708150307.594564 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:18.50 test-cpu-determinism.woclo.exe
1708150308.632247 16  99.0  372808 root       0 -20    8376   2048   2048 R   0.0   0:19.53 test-cpu-determinism.woclo.exe
1708150309.669485 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:20.57 test-cpu-determinism.woclo.exe
1708150310.707174 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:21.61 test-cpu-determinism.woclo.exe
1708150310.707207 16   1.0  313957 root      20   0       0      0      0 I   0.0   0:00.47 [kworker/16:2-events]
1708150311.744541  P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708150311.744565 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:22.65 test-cpu-determinism.woclo.exe
1708150312.781573 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:23.69 test-cpu-determinism.woclo.exe
1708150313.819255 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:24.72 test-cpu-determinism.woclo.exe
1708150314.856433 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:25.76 test-cpu-determinism.woclo.exe
1708150315.893301 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:26.80 test-cpu-determinism.woclo.exe
1708150316.931419 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:27.83 test-cpu-determinism.woclo.exe
1708150317.968817 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:28.87 test-cpu-determinism.woclo.exe
1708150319.005875 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:29.91 test-cpu-determinism.woclo.exe
1708150320.044086 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:30.95 test-cpu-determinism.woclo.exe
1708150321.081925 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:31.99 test-cpu-determinism.woclo.exe
1708150322.119362 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:33.03 test-cpu-determinism.woclo.exe
1708150323.157254 16  99.0  372808 root       0 -20    8376   2048   2048 R   0.0   0:34.06 test-cpu-determinism.woclo.exe
1708150324.194351 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:35.10 test-cpu-determinism.woclo.exe
1708150325.231405 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:36.14 test-cpu-determinism.woclo.exe
1708150326.268656 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:37.18 test-cpu-determinism.woclo.exe
1708150327.305703 16  99.0  372808 root       0 -20    8376   2048   2048 R   0.0   0:38.21 test-cpu-determinism.woclo.exe
1708150328.342771 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:39.25 test-cpu-determinism.woclo.exe
1708150329.379717 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:40.28 test-cpu-determinism.woclo.exe
1708150330.417122 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:41.32 test-cpu-determinism.woclo.exe
1708150331.453961 16  99.0  372808 root       0 -20    8376   2048   2048 R   0.0   0:42.35 test-cpu-determinism.woclo.exe
1708150332.492152 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:43.40 test-cpu-determinism.woclo.exe
1708150333.529308 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:44.44 test-cpu-determinism.woclo.exe
1708150334.566400 16  99.0  372808 root       0 -20    8376   2048   2048 R   0.0   0:45.47 test-cpu-determinism.woclo.exe
1708150335.604023 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:46.51 test-cpu-determinism.woclo.exe
1708150336.642418 16  99.0  372808 root       0 -20    8376   2048   2048 R   0.0   0:47.54 test-cpu-determinism.woclo.exe
1708150337.680312 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:48.58 test-cpu-determinism.woclo.exe
1708150338.717412 16  99.0  372808 root       0 -20    8376   2048   2048 R   0.0   0:49.61 test-cpu-determinism.woclo.exe
1708150339.757941 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:50.65 test-cpu-determinism.woclo.exe
1708150340.796264 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:51.69 test-cpu-determinism.woclo.exe
1708150341.833584 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:52.73 test-cpu-determinism.woclo.exe
1708150342.870865 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:53.76 test-cpu-determinism.woclo.exe
1708150343.907669 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:54.80 test-cpu-determinism.woclo.exe
1708150344.945071 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:55.84 test-cpu-determinism.woclo.exe
1708150345.982288 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:56.88 test-cpu-determinism.woclo.exe
1708150347.019383 16  99.9  372808 root       0 -20    8376   2048   2048 R   0.0   0:57.91 test-cpu-determinism.woclo.exe
